market,state,county,geoid,place_or_corridor,rural,status,lat,lon,notes
Atlanta,Georgia,Heard,13149970300,Heard County rural-eligible tract,Y,Eligible — not designated,33.2405489,-85.1742254,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Atlanta,Georgia,Henry,13151070406,Henry County rural-eligible tract,Y,Eligible — not designated,33.3481985,-84.067594,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Henry,13151070504,Henry County rural-eligible tract,Y,Eligible — not designated,33.3713033,-84.3272611,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Jackson,13157010400,Jackson County rural-eligible tract,Y,Eligible — not designated,34.1798396,-83.4290589,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Jasper,13159010100,Jasper County rural-eligible tract,Y,Eligible — not designated,33.4173006,-83.6219248,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Jasper,13159010501,Jasper County rural-eligible tract,Y,Eligible — not designated,33.3246698,-83.7970168,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Jasper,13159010502,Jasper County rural-eligible tract,Y,Eligible — not designated,33.3314369,-83.7253117,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Lumpkin,13187960105,Lumpkin County rural-eligible tract,Y,Eligible — not designated,34.5745758,-83.9134941,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Atlanta,Georgia,Lumpkin,13187960204,Lumpkin County rural-eligible tract,Y,Eligible — not designated,34.5432062,-83.985904,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Atlanta,Georgia,Meriwether,13199970501,Meriwether County rural-eligible tract,Y,Eligible — not designated,32.9182434,-84.6088966,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Atlanta,Georgia,Meriwether,13199970502,Meriwether County rural-eligible tract,Y,Eligible — not designated,32.8521917,-84.6206855,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Atlanta,Georgia,Meriwether,13199970600,Meriwether County rural-eligible tract,Y,Eligible — not designated,32.9129904,-84.750541,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Atlanta,Georgia,Meriwether,13199970701,Meriwether County rural-eligible tract,Y,Eligible — not designated,33.1459758,-84.7890625,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Atlanta,Georgia,Meriwether,13199970801,Meriwether County rural-eligible tract,Y,Eligible — not designated,33.0292666,-84.6670579,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Atlanta,Georgia,Meriwether,13199970802,Meriwether County rural-eligible tract,Y,Eligible — not designated,33.0129269,-84.775722,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Atlanta,Georgia,Monroe,13207050102,Monroe County rural-eligible tract,Y,Eligible — not designated,33.0928896,-83.8541616,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Monroe,13207050200,Monroe County rural-eligible tract,Y,Eligible — not designated,33.0454565,-83.9955217,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Morgan,13211010301,Morgan County rural-eligible tract,Y,Eligible — not designated,33.5986493,-83.4994157,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Pickens,13227050201,Pickens County rural-eligible tract,Y,Eligible — not designated,34.4779391,-84.4453642,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Pickens,13227050202,Pickens County rural-eligible tract,Y,Eligible — not designated,34.4777982,-84.4144964,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Rockdale,13247060101,Rockdale County rural-eligible tract,Y,Eligible — not designated,33.7325348,-84.011111,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255160101,Spalding County rural-eligible tract,Y,Eligible — not designated,33.3313967,-84.3395059,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255160102,Spalding County rural-eligible tract,Y,Eligible — not designated,33.331031,-84.2678573,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255160300,Spalding County rural-eligible tract,Y,Eligible — not designated,33.2924402,-84.2581257,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255160401,Spalding County rural-eligible tract,Y,Eligible — not designated,33.2860324,-84.2746408,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255160402,Spalding County rural-eligible tract,Y,Eligible — not designated,33.2681651,-84.2781386,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255160701,Spalding County rural-eligible tract,Y,Eligible — not designated,33.2376764,-84.2963936,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255160800,Spalding County rural-eligible tract,Y,Eligible — not designated,33.2529653,-84.2705334,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255160900,Spalding County rural-eligible tract,Y,Eligible — not designated,33.2488001,-84.2292968,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255161000,Spalding County rural-eligible tract,Y,Eligible — not designated,33.2199733,-84.1709959,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Spalding,13255161202,Spalding County rural-eligible tract,Y,Eligible — not designated,33.2228814,-84.264766,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Walton,13297110302,Walton County rural-eligible tract,Y,Eligible — not designated,33.7853453,-83.6763458,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Walton,13297110400,Walton County rural-eligible tract,Y,Eligible — not designated,33.8216658,-83.7373731,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Atlanta,Georgia,Walton,13297110702,Walton County rural-eligible tract,Y,Eligible — not designated,33.7481197,-83.6860916,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Citrus,12017450105,Citrus County rural-eligible tract,Y,Eligible — not designated,28.9351962,-82.3729196,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Citrus,12017450201,Citrus County rural-eligible tract,Y,Eligible — not designated,28.911728,-82.4626852,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Citrus,12017450305,Citrus County rural-eligible tract,Y,Eligible — not designated,28.9386379,-82.6086636,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Citrus,12017450306,Citrus County rural-eligible tract,Y,Eligible — not designated,28.8839807,-82.5203394,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Citrus,12017450401,Citrus County rural-eligible tract,Y,Eligible — not designated,29.0192163,-82.5272993,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Citrus,12017450800,Citrus County rural-eligible tract,Y,Eligible — not designated,28.9133663,-82.317685,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Citrus,12017450901,Citrus County rural-eligible tract,Y,Eligible — not designated,28.8646896,-82.277671,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Citrus,12017451200,Citrus County rural-eligible tract,Y,Eligible — not designated,28.764735,-82.2581917,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Citrus,12017451605,Citrus County rural-eligible tract,Y,Eligible — not designated,28.766622,-82.5350571,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Citrus,12017451702,Citrus County rural-eligible tract,Y,Eligible — not designated,28.7667084,-82.6600091,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Hardee,12049970101,Hardee County rural-eligible tract,Y,Eligible — not designated,27.6121633,-81.6801256,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Hardee,12049970102,Hardee County rural-eligible tract,Y,Eligible — not designated,27.4327929,-81.699984,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Hardee,12049970201,Hardee County rural-eligible tract,Y,Eligible — not designated,27.6047539,-81.7890112,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Hardee,12049970202,Hardee County rural-eligible tract,Y,Eligible — not designated,27.6376341,-81.9384448,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Hardee,12049970301,Hardee County rural-eligible tract,Y,Eligible — not designated,27.5788434,-81.8133573,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Hardee,12049970401,Hardee County rural-eligible tract,Y,Eligible — not designated,27.5359066,-81.8158862,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Hardee,12049970402,Hardee County rural-eligible tract,Y,Eligible — not designated,27.4342821,-81.9357662,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Tampa,Florida,Hernando,12053040201,E Hernando / Brooksville–Spring Hill east (I-75),Y,Eligible — not designated,28.615086,-82.3027221,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: Very high land; I-75 N of Tampa job shed
Tampa,Florida,Hernando,12053040400,Hernando County rural-eligible tract,Y,Eligible — not designated,28.5551435,-82.3778211,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hernando,12053040501,Hernando County rural-eligible tract,Y,Eligible — not designated,28.5424777,-82.4003373,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hernando,12053040502,Hernando County rural-eligible tract,Y,Eligible — not designated,28.5720897,-82.4070776,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hernando,12053040601,W-central Hernando / Brooksville,Y,Eligible — not designated,28.649206,-82.4094477,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: Very high land; thinner Class A MF comps
Tampa,Florida,Hernando,12053040801,Hernando County rural-eligible tract,Y,Eligible — not designated,28.5472517,-82.5209408,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hernando,12053041003,Hernando County rural-eligible tract,Y,Eligible — not designated,28.5243379,-82.5276188,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hernando,12053041204,Hernando County rural-eligible tract,Y,Eligible — not designated,28.4838938,-82.5935317,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hernando,12053041302,Hernando County rural-eligible tract,Y,Eligible — not designated,28.4552183,-82.6011854,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hernando,12053041401,Hernando County rural-eligible tract,Y,Eligible — not designated,28.4384936,-82.6240184,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hernando,12053041402,Hernando County rural-eligible tract,Y,Eligible — not designated,28.441942,-82.5750604,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hernando,12053041602,Hernando County rural-eligible tract,Y,Eligible — not designated,28.5428565,-82.6210875,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Hillsborough,12057980400,E Hillsborough special-use / Plant City fringe,Y,Eligible — not designated,28.10925,-82.2884248,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: CAUTION — GEOID 9804xx often airport/special land use; verify before pursuit; CAUTION: GEOID pattern often special-use/airport — verify land use
Tampa,Florida,Pasco,12101031207,NW Pasco / Hudson–Aripeka,Y,Eligible — not designated,28.3647559,-82.6063594,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: Medium — Gulf fringe; retiree/tourism demand mix
Tampa,Florida,Pasco,12101031809,W Pasco / Holiday–New Port Richey fringe,Y,Eligible — not designated,28.3699025,-82.5107481,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: High — coastal-adjacent rural; denser competition
Tampa,Florida,Pasco,12101032402,Pasco County rural-eligible tract,Y,Eligible — not designated,28.4073618,-82.1141167,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Pasco,12101032804,Central Pasco cluster,Y,Eligible — not designated,28.2605699,-82.1906684,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: Medium–High
Tampa,Florida,Pasco,12101033005,E-central Pasco / Zephyrhills west,Y,Eligible — not designated,28.2627908,-82.1652962,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: High
Tampa,Florida,Pasco,12101033006,Pasco County rural-eligible tract,Y,Eligible — not designated,28.2482715,-82.201949,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Pasco,12101033008,Pasco County rural-eligible tract,Y,Eligible — not designated,28.236956,-82.1985938,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Pasco,12101033009,Pasco County rural-eligible tract,Y,Eligible — not designated,28.2442051,-82.1801151,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Pasco,12101033010,Pasco County rural-eligible tract,Y,Eligible — not designated,28.2426421,-82.1669307,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Pasco,12101033011,Central Pasco / Wesley Chapel south pocket,Y,Eligible — not designated,28.2210191,-82.2047316,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: Medium–High — smaller tract; assembly harder
Tampa,Florida,Pasco,12101033012,Pasco County rural-eligible tract,Y,Eligible — not designated,28.2206393,-82.1877432,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Pasco,12101033013,Pasco County rural-eligible tract,Y,Eligible — not designated,28.2260826,-82.1781442,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Pasco,12101033014,Central Pasco / Land O' Lakes–Wesley Chapel fringe,Y,Eligible — not designated,28.1907565,-82.1821979,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: High — growth corridor; sewer/zoning pockets critical
Tampa,Florida,Pasco,12101033101,E Pasco / Dade City–Zephyrhills (US-301 / I-75 east),Y,Eligible — not designated,28.2671953,-82.1190276,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: Very high — large rural Pasco land inventory for 12–25 ac garden pads
Tampa,Florida,Polk,12105014104,NE Polk / Auburndale–Polk City (I-4),Y,Eligible — not designated,27.9955457,-81.4744062,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: High — shared Tampa–Orlando I-4 belt
Tampa,Florida,Polk,12105014127,N Polk / Haines City–Davenport fringe (I-4 / US-27),Y,Eligible — not designated,28.082933,-81.5027699,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: High
Tampa,Florida,Polk,12105014203,Polk County rural-eligible tract,Y,Eligible — not designated,27.9079185,-81.3832608,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105014301,Polk County rural-eligible tract,Y,Eligible — not designated,27.9122926,-81.5959123,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105014402,Central Polk / Bartow–Fort Meade (US-17 / SR 60),Y,Eligible — not designated,27.8852225,-81.6282063,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: High
Tampa,Florida,Polk,12105015000,Polk County rural-eligible tract,Y,Eligible — not designated,27.9068493,-81.8374912,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105015200,Polk County rural-eligible tract,Y,Eligible — not designated,27.8827922,-81.8193579,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105015405,Polk County rural-eligible tract,Y,Eligible — not designated,27.8028653,-81.6057106,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105015500,Polk County rural-eligible tract,Y,Eligible — not designated,27.884759,-81.5787591,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105015600,Polk County rural-eligible tract,Y,Eligible — not designated,27.8164916,-81.3833577,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105015702,Polk County rural-eligible tract,Y,Eligible — not designated,27.7153514,-81.322789,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105015801,Polk County rural-eligible tract,Y,Eligible — not designated,27.7157188,-81.553565,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105015802,SE Polk / Frostproof–Lake Wales fringe,Y,Eligible — not designated,27.697419,-81.6272222,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: High land; Lakeland–Winter Haven edge
Tampa,Florida,Polk,12105016001,Polk County rural-eligible tract,Y,Eligible — not designated,27.7703102,-81.7915855,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105016003,Polk County rural-eligible tract,Y,Eligible — not designated,27.6793689,-81.7712737,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Polk,12105016100,Polk County rural-eligible tract,Y,Eligible — not designated,27.7459063,-81.978291,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Sumter,12119910401,Sumter County rural-eligible tract,Y,Eligible — not designated,28.7842893,-82.1230721,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Sumter,12119910402,Sumter County rural-eligible tract,Y,Eligible — not designated,28.7372844,-82.1489991,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Sumter,12119910601,Sumter County rural-eligible tract,Y,Eligible — not designated,28.6167351,-82.1708105,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Sumter,12119910701,S Sumter / Bushnell (Villages adjacency),Y,Eligible — not designated,28.5862467,-82.1044734,Rev. Proc. 2026-14 appendix Rural (entirely rural); prior shortlist: High
Tampa,Florida,Sumter,12119911302,Sumter County rural-eligible tract,Y,Eligible — not designated,28.8593234,-82.0675492,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Tampa,Florida,Sumter,12119911500,Sumter County rural-eligible tract,Y,Eligible — not designated,28.8815787,-82.1591315,Rev. Proc. 2026-14 appendix Rural (entirely rural)
Orlando,Florida,Brevard,12009060104,Brevard County rural-eligible tract,Y,Eligible — not designated,28.7595275,-80.88106,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Orlando,Florida,Brevard,12009060105,Brevard County rural-eligible tract,Y,Eligible — not designated,28.6913195,-80.8439989,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Orlando,Florida,Brevard,12009060400,Brevard County rural-eligible tract,Y,Eligible — not designated,28.6259987,-80.8217906,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Orlando,Florida,Brevard,12009060600,Brevard County rural-eligible tract,Y,Eligible — not designated,28.5958293,-80.8358974,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Orlando,Florida,Brevard,12009060700,Brevard County rural-eligible tract,Y,Eligible — not designated,28.6074077,-80.8143413,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Orlando,Florida,Brevard,12009065239,Brevard County rural-eligible tract,Y,Eligible — not designated,27.8650822,-80.4994904,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
Orlando,Florida,Brevard,12009065240,Brevard County rural-eligible tract,Y,Eligible — not designated,27.886466,-80.505304,Rev. Proc. 2026-14 appendix Rural (entirely rural); county on outer/uncertain edge of ~90-min shed
